Date,A,ADSK,AEP,ALL,AMAT,AME,AMGN,AMP,AMT,AON,APD,APH,AVGO,AXON,AXP,BKNG,BKR,BRK-B,CAH,CAT,CCI,CCL,CL,CMS,CSCO,CSX,CTAS,CVS,CVX,DECK,DHR,DOV,EIX,EL,ELV,EQR,FAST,GE,GM,GOOG,HCA,HD,HIG,ICE,JPM,KDP,KLAC,KO,LEN,LHX,LIN,MA,MAA,MCK,MDT,MLM,MMM,MS,MSFT,NVR,ORLY,OTIS,PEP,PFE,PFG,PG,PH,PPL,PSX,PTC,QCOM,REGN,RL,ROK,RSG,RTX,SLB,SNPS,SPGI,SRE,STT,STX,T,TEL,TFC,TJX,TMUS,TT,UNP,UPS,USB,V,VMC,VZ,WAB,WEC,WSM,XOM,ZTS
2025-05-23,107.43975830078125,295.3500061035156,99.72199249267578,198.2724609375,156.36294555664062,176.22467041015625,263.7327575683594,497.81231689453125,202.38742065429688,354.85711669921875,261.16748046875,84.82066345214844,226.52316284179688,731.3699951171875,281.49078369140625,211.15870666503906,36.1165657043457,503.4599914550781,150.71792602539062,339.7134704589844,94.54736328125,22.012794494628906,90.30747985839844,67.5889663696289,61.460140228271484,30.264976501464844,220.20030212402344,58.683658599853516,131.05120849609375,101.05000305175781,182.89756774902344,175.5438232421875,52.835792541503906,62.44965362548828,363.01055908203125,64.04283905029297,39.81605529785156,231.27603149414062,48.09540557861328,168.904052734375,373.326416015625,351.1340637207031,126.19806671142578,173.4310302734375,254.58953857421875,31.626195907592773,75.23211669921875,69.30066680908203,102.65685272216797,232.54808044433594,451.365234375,559.3330078125,144.37648010253906,712.4835205078125,77.49557495117188,557.9247436523438,144.90933227539062,123.09881591796875,446.6126708984375,7066.39013671875,91.62466430664062,94.85553741455078,123.06379699707031,21.796810150146484,73.55551147460938,161.22216796875,649.3169555664062,33.33283615112305,109.38043212890625,168.77000427246094,141.52891540527344,585.133544921875,270.2498779296875,301.2781066894531,249.38650512695312,130.27378845214844,32.49126052856445,498.8500061035156,477.6140441894531,74.85562133789062,93.0179672241211,111.22611999511719,25.926177978515625,155.9191436767578,37.57811737060547,124.1819076538086,237.51123046875,419.43963623046875,215.87069702148438,89.23335266113281,40.842803955078125,350.7693176269531,266.25408935546875,39.904842376708984,198.09361267089844,103.30319213867188,155.05441284179688,99.84724426269531,160.093017578125
2025-05-27,110.14234924316406,300.3599853515625,99.7510757446289,202.18443298339844,160.6514892578125,179.36941528320312,271.2954406738281,510.67059326171875,204.14515686035156,363.3369140625,265.73577880859375,87.57698059082031,233.3865966796875,746.0800170898438,289.91912841796875,215.8682861328125,36.59825134277344,509.1600036621094,152.62225341796875,347.7464904785156,94.9155044555664,23.348403930664062,90.15142822265625,67.74422454833984,62.08340835571289,30.863990783691406,223.75656127929688,59.175662994384766,132.2893524169922,108.95999908447266,187.4962615966797,179.1654052734375,53.264892578125,65.75402069091797,366.6282958984375,64.99954986572266,40.78573989868164,240.20758056640625,48.49052429199219,173.2763214111328,375.52716064453125,358.5786437988281,128.21458435058594,175.81407165527344,259.06201171875,31.57815933227539,78.40069580078125,69.31031799316406,105.49703979492188,242.74143981933594,460.26666259765625,570.2202758789062,145.7657928466797,716.751953125,77.97584533691406,563.65576171875,146.7449951171875,126.16481018066406,457.0393371582031,7210.64990234375,90.7586669921875,95.15937805175781,124.99530029296875,22.06787109375,75.3511734008789,163.0690460205078,665.1294555664062,33.505897521972656,110.54066467285156,171.3699951171875,144.69281005859375,599.9722290039062,282.2202453613281,308.7227478027344,251.40834045410156,132.0849151611328,32.75188446044922,511.7900085449219,483.8695373535156,76.03111267089844,94.3053207397461,115.47825622558594,25.89781379699707,159.68946838378906,38.295623779296875,126.41461944580078,237.98060607910156,432.3015441894531,218.0478057861328,91.27307891845703,41.603736877441406,356.4841613769531,268.2098693847656,40.070655822753906,202.22325134277344,104.05779266357422,163.87535095214844,100.32210540771484,163.71670532226562
2025-05-28,109.76615905761719,299.2300109863281,98.55883026123047,199.921142578125,160.41323852539062,177.54408264160156,270.27606201171875,503.3780517578125,202.9606170654297,359.61456298828125,263.0257568359375,87.37866973876953,237.1302947998047,751.0,289.5243225097656,216.79959106445312,36.057579040527344,503.1099853515625,151.09286499023438,345.7480773925781,94.05650329589844,22.754798889160156,89.49794006347656,66.72531127929688,61.68412780761719,30.775611877441406,222.96408081054688,60.246498107910156,130.5521240234375,104.31999969482422,187.32778930664062,177.1720428466797,51.40855026245117,64.97940826416016,368.54931640625,65.36898040771484,40.61923599243164,242.08526611328125,47.54224395751953,172.67874145507812,375.160400390625,356.3133239746094,126.49172973632812,175.08538818359375,257.30426025390625,31.443668365478516,77.2520980834961,68.7020034790039,102.72518157958984,239.28488159179688,454.9159851074219,571.5800170898438,146.3234405517578,708.54345703125,78.03346252441406,546.8104248046875,145.93023681640625,124.50487518310547,453.7357482910156,7000.1201171875,90.50399780273438,93.26776123046875,124.32926940917969,21.665956497192383,74.18590545654297,162.6802215576172,660.5592041015625,32.86174011230469,109.03236389160156,167.3800048828125,143.69012451171875,588.6243286132812,280.1890563964844,308.03253173828125,250.58975219726562,130.76593017578125,32.414039611816406,462.42999267578125,479.87286376953125,74.67255401611328,93.74391174316406,115.76435089111328,26.001819610595703,158.6207275390625,37.63552474975586,124.69563293457031,236.17152404785156,429.0018615722656,215.938720703125,90.51519012451172,41.1186408996582,356.91082763671875,260.63494873046875,39.72982406616211,200.342529296875,101.87139129638672,161.596435546875,98.9556655883789,162.869873046875
2025-05-29,112.14204406738281,297.0,99.38273620605469,201.70640563964844,158.31858825683594,178.60556030273438,275.26611328125,503.2004089355469,204.1547393798828,365.1881408691406,264.39044189453125,88.16193389892578,239.64590454101562,730.2899780273438,291.5179443359375,217.85838317871094,36.726043701171875,506.17999267578125,151.94142150878906,348.0234680175781,94.7267074584961,22.913095474243164,90.02462768554688,67.49192810058594,61.40170669555664,30.854167938232422,222.63717651367188,60.564857482910156,132.3661346435547,107.2699966430664,188.77481079101562,177.31019592285156,52.126834869384766,67.3326644897461,371.06512451171875,66.28779602050781,40.35477066040039,242.5720977783203,47.99662780761719,172.26043701171875,375.3685607910156,356.5359802246094,127.4999771118164,175.80422973632812,258.16363525390625,32.135372161865234,76.9013671875,69.03030395507812,103.52550506591797,238.3546600341797,456.4601745605469,573.4259643554688,147.20240783691406,709.269775390625,79.15729522705078,544.774169921875,146.8824462890625,125.1395492553711,455.0453186035156,7097.64013671875,90.13733673095703,93.26776123046875,125.51861572265625,21.91832160949707,75.02642822265625,163.84666442871094,661.4811401367188,33.09247970581055,110.87906646728516,167.92999267578125,144.41049194335938,602.0906372070312,273.8489074707031,310.537109375,250.94479370117188,132.6853485107422,32.510562896728516,454.989990234375,482.3309020996094,75.10612487792969,93.92782592773438,116.5536117553711,25.888355255126953,159.8675994873047,37.884254455566406,125.53536987304688,234.0103759765625,428.3577575683594,216.25946044921875,91.78768920898438,41.62274932861328,359.5599060058594,263.3948974609375,39.914058685302734,200.46192932128906,102.56793975830078,161.596435546875,99.51776123046875,164.58326721191406
2025-05-30,110.79570770263672,296.1199951171875,100.31327056884766,204.7404022216797,155.60848999023438,177.31591796875,279.77069091796875,502.5293273925781,205.05270385742188,370.3237609863281,269.9459533691406,89.163330078125,239.74496459960938,750.3599853515625,290.205322265625,218.5287628173828,36.42129898071289,503.9599914550781,152.38543701171875,344.3037414550781,94.7267074584961,22.972454071044922,90.64884948730469,68.15180206298828,61.391963958740234,31.149993896484375,224.37071228027344,61.78040313720703,131.20477294921875,105.5199966430664,188.20985412597656,175.90985107421875,51.91228103637695,65.97261810302734,374.29278564453125,66.43934631347656,40.49189758300781,244.3107147216797,49.004173278808594,172.15089416503906,378.0848693847656,356.5359802246094,127.0986328125,177.0548553466797,257.8022766113281,32.34672164916992,75.20331573486328,69.61931610107422,103.53527069091797,239.2555389404297,459.9027099609375,581.18701171875,148.052978515625,715.88623046875,79.70479583740234,543.8504028320312,145.62594604492188,125.01261901855469,456.7119445800781,7115.93017578125,91.16666412353516,93.45397186279297,125.07141876220703,21.95570945739746,74.39603424072266,165.1394805908203,658.9730224609375,33.40975570678711,109.71884155273438,168.32000732421875,141.35366821289062,487.60791015625,272.9417419433594,311.1484375,253.75567626953125,134.3389892578125,31.902435302734375,463.9800109863281,481.16754150390625,75.7227783203125,93.19220733642578,116.3563003540039,26.28547477722168,158.4030303955078,37.7885856628418,125.367431640625,237.720458984375,426.35614013671875,216.7386016845703,91.26372528076172,41.4610595703125,362.32806396484375,263.1566162109375,40.49439239501953,201.32765197753906,103.94171142578125,158.89512634277344,99.13980102539062,166.05047607421875
2025-06-02,109.93445587158203,295.260009765625,100.0127944946289,207.44268798828125,156.1247100830078,174.91519165039062,280.0522155761719,503.4076232910156,204.53683471679688,374.384521484375,269.7427062988281,89.58966064453125,246.3211669921875,758.5700073242188,291.46856689453125,219.3199005126953,36.68671798706055,502.80999755859375,153.18466186523438,340.979736328125,94.29249572753906,23.289043426513672,89.66374969482422,68.14210510253906,62.180789947509766,30.804868698120117,224.5589599609375,61.355918884277344,132.29896545410156,105.01000213623047,187.5458526611328,174.2571563720703,51.70705795288086,65.68681335449219,367.671630859375,66.24042510986328,40.07072067260742,245.87049865722656,47.10761642456055,169.68093872070312,378.8481140136719,356.21649169921875,127.63919830322266,177.56690979003906,258.44677734375,31.94322967529297,75.75575256347656,69.52275848388672,102.50069427490234,238.10009765625,456.942138671875,576.8399658203125,147.12677001953125,718.82421875,80.43478393554688,538.7279052734375,143.71173095703125,125.37388610839844,458.3092346191406,7043.41015625,91.37866973876953,92.3366470336914,124.55762481689453,21.92766761779785,74.24170684814453,163.08848571777344,654.61083984375,33.38091278076172,110.49232482910156,166.75,142.74578857421875,488.13507080078125,272.07403564453125,312.85430908203125,254.5249481201172,135.3036346435547,32.182373046875,466.1499938964844,481.8524475097656,75.17357635498047,93.14380645751953,117.55005645751953,26.40839385986328,158.205078125,37.53028869628906,126.87894439697266,238.56454467773438,426.4452819824219,214.0300750732422,91.09529113769531,41.489593505859375,362.4570007324219,261.47882080078125,40.62334442138672,200.74053955078125,103.73854064941406,155.4178466796875,99.86663818359375,166.82838439941406
2025-06-03,111.62727355957031,299.5199890136719,99.67353057861328,206.09642028808594,160.56216430664062,176.29412841796875,281.1201171875,506.47662353515625,203.84901428222656,372.71246337890625,274.1851806640625,90.89839935302734,254.38299560546875,759.0700073242188,293.50164794921875,216.7920684814453,36.90298843383789,497.8299865722656,153.41159057617188,345.6590576171875,94.2641830444336,23.674884796142578,88.38603973388672,68.8213882446289,62.677459716796875,31.416231155395508,225.4405975341797,61.346275329589844,133.9402313232422,105.83000183105469,190.35064697265625,176.12757873535156,52.23877716064453,67.9338607788086,369.5341491699219,65.26477813720703,40.34497833251953,247.25144958496094,48.46088409423828,167.0316925048828,379.7403564453125,361.1730651855469,127.75714111328125,176.60186767578125,260.01898193359375,31.530126571655273,77.08219909667969,68.71165466308594,104.09159851074219,239.3104705810547,464.0731201171875,577.5842895507812,144.0551300048828,711.9821166992188,82.16374969482422,542.6369018554688,145.40997314453125,125.64728546142578,459.3013000488281,7068.93994140625,91.4713363647461,93.00312042236328,125.45201110839844,21.824851989746094,74.59858703613281,162.1844940185547,658.98291015625,33.169395446777344,112.12630462646484,168.1199951171875,144.99461364746094,485.20111083984375,277.8817443847656,312.2035217285156,252.93704223632812,135.34298706054688,32.92563247680664,466.260009765625,480.64215087890625,74.95196533203125,93.89878845214844,121.57527160644531,26.436758041381836,160.24365234375,37.90338897705078,126.57268524169922,239.36936950683594,428.8135681152344,216.85594177246094,91.76896667480469,42.21247482299805,362.9927978515625,263.0275573730469,40.37464141845703,202.5814666748047,103.87398529052734,158.6790313720703,100.59346771240234,167.69493103027344
2025-06-04,113.7853775024414,298.3599853515625,98.7236099243164,201.7356719970703,160.75076293945312,175.79812622070312,278.6347961425781,500.8320007324219,204.77565002441406,370.8612365722656,271.2041931152344,91.12645721435547,258.57232666015625,780.0,292.06072998046875,220.0361785888672,36.657230377197266,491.0,152.02037048339844,345.58978271484375,94.61343383789062,23.575950622558594,87.97639465332031,67.65689849853516,62.70667266845703,31.48525619506836,225.23252868652344,61.32697677612305,131.8478240966797,105.80999755859375,191.361572265625,175.82080078125,50.708919525146484,67.8353042602539,370.6165771484375,65.36898040771484,40.04133987426758,249.24838256835938,47.08785629272461,168.7048797607422,378.35247802734375,360.51483154296875,125.74234771728516,176.39508056640625,258.0171203613281,31.51091194152832,77.70816040039062,68.91443634033203,107.58572387695312,238.4445037841797,467.477294921875,579.7282104492188,143.52586364746094,706.5841064453125,82.22138214111328,546.6455078125,144.1142120361328,125.1395492553711,460.19415283203125,7210.8701171875,91.10600280761719,93.37556457519531,125.34736633300781,21.86223793029785,73.634033203125,161.3096466064453,659.4092407226562,32.85211944580078,108.7519760131836,168.1699981689453,145.1016845703125,482.2870788574219,273.9770202636719,314.4418640136719,250.6291961669922,136.37652587890625,32.3561897277832,473.19000244140625,482.1807861328125,73.6415786743164,92.92118072509766,125.92604064941406,25.869447708129883,160.38218688964844,37.798152923583984,126.52330780029297,237.48487854003906,428.68475341796875,215.96612548828125,92.20872497558594,41.75592041015625,365.11602783203125,264.1593017578125,39.831153869628906,202.93971252441406,102.28738403320312,157.1368408203125,99.13980102539062,166.01107788085938
2025-06-05,112.79542541503906,298.2200012207031,98.64606475830078,201.59910583496094,162.9943084716797,175.52032470703125,278.7221984863281,501.6905517578125,206.552490234375,368.7413024902344,267.3424072265625,91.73123931884766,257.4333801269531,788.3599853515625,292.09033203125,220.571533203125,36.51960754394531,488.739990234375,152.0697021484375,345.2237854003906,94.66062927246094,23.763927459716797,87.92762756347656,67.28813934326172,62.930660247802734,31.297903060913086,224.76695251464844,60.85426712036133,131.396728515625,108.31999969482422,190.43984985351562,175.4051513671875,50.03728103637695,66.47525024414062,375.0826110839844,64.84798431396484,40.49189758300781,250.28163146972656,46.67298889160156,169.12318420410156,378.19384765625,359.7160339355469,125.84062957763672,175.83375549316406,255.80044555664062,31.28034782409668,78.68189239501953,68.47026062011719,107.41978454589844,238.198486328125,464.0139465332031,581.0281982421875,141.5978240966797,708.7153930664062,83.56611633300781,547.1129760742188,143.57432556152344,127.54158020019531,463.9739685058594,7194.47021484375,91.45333099365234,93.38536834716797,124.74791717529297,21.60987663269043,73.24822235107422,158.2477264404297,656.2665405273438,32.784820556640625,108.51026916503906,167.80999755859375,144.51406860351562,480.4372253417969,271.27532958984375,316.0294189453125,249.68238830566406,136.8883514404297,32.200443267822266,482.20001220703125,483.88836669921875,73.17909240722656,93.38579559326172,125.98524475097656,26.24765396118164,160.6295928955078,37.91295623779297,125.83174896240234,240.37049865722656,426.901123046875,215.75099182128906,90.63683319091797,41.54666519165039,363.8956604003906,263.7523193359375,39.88642501831055,203.1685791015625,101.37799835205078,155.1820831298828,98.68431854248047,166.03076171875
2025-06-06,114.63672637939453,297.8599853515625,98.66545104980469,202.97462463378906,165.5257568359375,176.9290313720703,281.8579406738281,511.795654296875,203.0370330810547,369.3384704589844,270.78802490234375,92.5640869140625,244.5582733154297,791.8499755859375,298.5152282714844,222.7011260986328,37.25688171386719,493.5299987792969,152.65185546875,349.5668029785156,93.40515899658203,24.021154403686523,88.01541137695312,67.92860412597656,64.33302307128906,31.781078338623047,225.5198211669922,61.33662796020508,134.5736846923828,109.22000122070312,194.27540588378906,177.59225463867188,50.14921951293945,67.47064971923828,383.57598876953125,64.8858871459961,41.1971321105957,253.96749877929688,47.03963851928711,174.21253967285156,381.00927734375,357.8165588378906,127.10847473144531,175.95193481445312,259.49169921875,31.48209571838379,80.2825698852539,68.89511108398438,105.9264907836914,240.37322998046875,466.4313659667969,585.6729736328125,141.66397094726562,710.000244140625,83.98876190185547,548.3861694335938,142.82826232910156,128.71328735351562,466.6525573730469,7116.52978515625,91.8479995727539,94.14986419677734,125.0778579711914,21.824851989746094,74.24170684814453,159.43362426757812,665.4765014648438,32.727134704589844,110.50199127197266,170.33999633789062,146.15939331054688,490.53192138671875,270.9598388671875,319.80596923828125,249.4949951171875,136.91790771484375,32.96943283081055,486.0,487.2658996582031,74.0462646484375,95.45716094970703,125.2650375366211,26.550222396850586,162.93531799316406,38.8983268737793,126.8987045288086,241.31275939941406,425.95770263671875,218.4692840576172,91.92802429199219,42.583431243896484,367.318603515625,262.8984680175781,40.347007751464844,205.21847534179688,102.16161346435547,155.00527954101562,101.04893493652344,167.55706787109375
2025-06-09,115.56729888916016,297.2099914550781,98.29712677001953,196.80874633789062,168.55352783203125,177.21669006347656,281.5181884765625,511.2627868652344,203.31405639648438,352.159912109375,270.9234924316406,92.16749572753906,241.9337158203125,783.7999877929688,297.6170959472656,219.71835327148438,37.67958450317383,493.3299865722656,151.5763397216797,354.2362365722656,93.47123718261719,23.9518985748291,88.62987518310547,67.59867858886719,64.17719268798828,31.534561157226562,222.48858642578125,61.606746673583984,135.10154724121094,110.91000366210938,197.42710876464844,178.85899353027344,46.10071563720703,68.00284576416016,379.91925048828125,65.6626205444336,41.265689849853516,249.7749481201172,47.49546813964844,177.1242218017578,369.7774353027344,355.74169921875,124.69072723388672,173.2833251953125,260.4779357910156,31.67423439025879,82.39794158935547,69.30066680908203,107.72235870361328,241.49505615234375,465.8985900878906,579.9265747070312,142.71304321289062,705.34912109375,83.99835968017578,551.529296875,141.58157348632812,128.84022521972656,469.0038146972656,7138.6201171875,89.87333679199219,93.42457580566406,125.01053619384766,22.404356002807617,74.1163101196289,158.0144500732422,664.1083374023438,32.61176300048828,112.25199890136719,170.19000244140625,152.20204162597656,514.7789916992188,266.5424499511719,319.8257141113281,245.97401428222656,138.7683868408203,33.21278762817383,495.7699890136719,483.17529296875,71.9650650024414,95.689453125,128.4220733642578,26.342208862304688,164.27125549316406,38.69742965698242,124.82406616210938,233.54905700683594,424.80572509765625,219.1635284423828,92.9198226928711,42.67854690551758,363.7864990234375,264.0798645019531,40.208831787109375,204.36268615722656,101.47473907470703,153.96405029296875,101.7273178100586,162.09194946289062
2025-06-10,119.30931854248047,297.5400085449219,98.74300384521484,192.5249481201172,172.5045623779297,178.43690490722656,284.86749267578125,509.8614196777344,205.01446533203125,350.0499267578125,272.82049560546875,91.70150756835938,242.2803497314453,762.6599731445312,295.6037902832031,217.6783905029297,38.41685485839844,491.1300048828125,151.0435333251953,354.73089599609375,94.29249572753906,24.248703002929688,89.67350006103516,68.07418060302734,63.446807861328125,32.15578842163086,220.13096618652344,61.992637634277344,137.5874481201172,110.0,200.81666564941406,179.4033203125,47.052207946777344,69.44175720214844,376.0211486816406,66.30673217773438,41.843589782714844,240.42613220214844,48.48639678955078,179.49742126464844,361.757568359375,358.3815612792969,122.75457000732422,172.8500518798828,262.2943115234375,31.65501594543457,85.11045837402344,69.86071014404297,110.82606506347656,240.8849334716797,469.2434997558594,585.0972900390625,143.52586364746094,702.0027465820312,84.48822784423828,551.3801879882812,142.39633178710938,128.71328735351562,467.18829345703125,7398.68017578125,91.70999908447266,93.42457580566406,126.8093032836914,22.712800979614258,74.03914642333984,158.28660583496094,665.1493530273438,32.682518005371094,114.76582336425781,170.9199981689453,155.8452606201172,520.6767578125,264.2351379394531,320.6835632324219,244.58338928222656,136.34698486328125,34.575565338134766,504.3999938964844,482.16204833984375,73.19837951660156,95.97016143798828,126.27134704589844,26.871700286865234,164.65721130371094,38.965301513671875,124.51781463623047,232.5970001220703,418.7579345703125,221.56890869140625,95.86713409423828,43.03047180175781,367.7948913574219,263.1863708496094,40.65099334716797,203.516845703125,102.15194702148438,155.2999725341797,103.9078140258789,164.5438690185547
2025-06-11,118.51736450195312,296.7699890136719,98.81085968017578,192.30929565429688,171.53167724609375,179.45870971679688,283.29473876953125,508.85491943359375,204.77565002441406,347.8304748535156,273.1398620605469,92.27655792236328,250.4808349609375,778.3599853515625,295.1893005371094,216.8176727294922,38.36770248413086,488.1400146484375,151.48753356933594,359.251953125,93.85826110839844,23.615524291992188,89.83930969238281,67.92860412597656,62.51190948486328,31.869823455810547,219.6356658935547,63.40111541748047,138.9599609375,107.93000030517578,202.89797973632812,177.2854766845703,46.277957916259766,68.85041809082031,373.0926208496094,65.61524963378906,41.775028228759766,243.92324829101562,49.417877197265625,178.28089904785156,364.4043884277344,351.1244812011719,122.23368072509766,174.7899627685547,261.8548583984375,31.568559646606445,86.64158630371094,69.59033966064453,108.82524108886719,242.7349395751953,462.3168029785156,586.288330078125,142.1082000732422,714.8504638671875,84.58428192138672,542.9453735351562,144.4774169921875,128.7035369873047,468.87481689453125,7296.56982421875,90.01000213623047,93.50299072265625,124.95279693603516,22.881044387817383,73.77871704101562,157.5770263671875,665.9622192382812,32.74067306518555,116.94124603271484,171.0,156.18801879882812,515.7735595703125,263.9294738769531,320.5060729980469,244.82997131347656,139.5853729248047,34.74104309082031,500.7300109863281,482.21832275390625,73.20800018310547,94.17948913574219,124.79148864746094,26.796058654785156,164.0238494873047,38.51565933227539,123.02603912353516,226.66871643066406,420.0290832519531,220.7084503173828,94.65079498291016,42.0412712097168,370.3843994140625,259.2350769042969,40.29173278808594,203.08897399902344,102.14226531982422,152.82456970214844,105.9332504272461,163.78565979003906
2025-06-12,117.71549224853516,298.57000732421875,99.8576889038086,196.36761474609375,173.7255859375,178.53611755371094,288.6148376464844,508.7561950683594,207.96632385253906,354.1007080078125,274.17547607421875,93.79351806640625,253.6104736328125,775.2000122070312,294.09381103515625,216.6459197998047,37.974491119384766,490.3399963378906,158.3845672607422,357.09527587890625,94.42464447021484,23.318721771240234,90.84391784667969,68.71463012695312,63.398109436035156,31.938846588134766,221.46827697753906,64.00888061523438,139.142333984375,107.69999694824219,203.2746124267578,176.92918395996094,46.98691177368164,68.9785385131836,378.2738342285156,66.4677734375,41.980716705322266,238.42921447753906,48.81340789794922,176.46609497070312,368.4490966796875,353.7545471191406,124.0912094116211,176.34584045410156,261.9427490234375,31.837553024291992,86.93966674804688,69.7544937133789,109.45964813232422,246.39561462402344,464.28033447265625,584.8392333984375,143.13836669921875,727.8375854492188,84.99729919433594,549.6991577148438,142.11167907714844,128.81094360351562,475.0752868652344,7386.31982421875,91.05000305175781,95.02215576171875,127.26142120361328,23.217531204223633,74.28993225097656,158.61709594726562,661.1143798828125,33.32221221923828,117.49235534667969,171.02000427246094,155.4241180419922,518.9959106445312,263.466064453125,320.6047058105469,248.39039611816406,138.7683868408203,34.68264389038086,494.989990234375,474.6095275878906,73.44889068603516,94.46986389160156,124.37712860107422,26.729869842529297,164.27125549316406,38.20952606201172,122.95690155029297,224.47012329101562,421.3697204589844,220.4835662841797,94.42623138427734,42.00321960449219,368.4893798828125,263.61328125,39.7574577331543,202.860107421875,102.9742660522461,152.06822204589844,106.34027862548828,166.23756408691406
2025-06-13,115.90388488769531,292.1600036621094,99.74137878417969,194.99522399902344,169.34768676757812,175.85301208496094,286.605224609375,495.0690002441406,206.81094360351562,351.3338317871094,271.3589782714844,91.70150756835938,246.31126403808594,780.6300048828125,284.02716064453125,210.15798950195312,38.377532958984375,487.5400085449219,159.26272583007812,353.22711181640625,93.8741226196289,22.17108917236328,88.03491973876953,68.44293212890625,62.41450881958008,31.672611236572266,219.89321899414062,65.07971954345703,140.04454040527344,101.4800033569336,198.88401794433594,174.71238708496094,45.0745964050293,66.33726501464844,376.6381530761719,65.24581909179688,41.30487060546875,235.06126403808594,48.20894241333008,175.37921142578125,367.9632873535156,345.4747009277344,123.07891082763672,176.1878662109375,258.7300109863281,31.72226905822754,86.21136474609375,69.06404876708984,106.00457000732422,252.89031982421875,459.79083251953125,557.794677734375,141.6261749267578,725.2481689453125,83.82545471191406,539.5833129882812,139.7066650390625,126.43821716308594,471.1962890625,7225.669921875,89.91000366210938,93.91462707519531,125.86663055419922,22.9371280670166,73.20964050292969,155.79820251464844,648.4544677734375,32.8472900390625,118.10147857666016,169.33999633789062,151.52627563476562,526.3555908203125,256.57373046875,313.4163818359375,247.80848693847656,143.4044952392578,35.33482360839844,478.8599853515625,470.5001525878906,71.37732696533203,93.05669403076172,125.56101989746094,26.65422821044922,160.9264678955078,37.28155517578125,122.41353607177734,223.78309631347656,418.469970703125,218.41061401367188,93.5654296875,40.89036560058594,350.08477783203125,258.88763427734375,39.61928176879883,200.710693359375,101.68756866455078,151.2332763671875,108.65645599365234,161.8162384033203
2025-06-16,117.82439422607422,299.29998779296875,98.7817611694336,195.67161560058594,175.26431274414062,177.51254272460938,286.935302734375,506.1509094238281,206.9842529296875,348.3878173828125,271.4170837402344,92.58391571044922,249.67861938476562,780.6099853515625,290.3730773925781,212.96067810058594,38.32838439941406,490.2300109863281,160.24942016601562,358.5594482421875,94.45612335205078,23.585844039916992,87.88861083984375,67.48222351074219,63.797393798828125,32.10648727416992,220.3786163330078,65.32090759277344,140.15972900390625,103.62999725341797,199.32009887695312,177.88916015625,45.10258483886719,73.51205444335938,368.7831726074219,65.4542236328125,41.373435974121094,235.0016326904297,48.82331466674805,177.43333435058594,366.10589599609375,344.40313720703125,123.69808197021484,177.53070068359375,264.0129699707031,31.79911994934082,88.66653442382812,68.57781982421875,106.86346435546875,243.81741333007812,460.40252685546875,564.384521484375,141.32373046875,716.6531372070312,84.4498062133789,539.9015502929688,142.40618896484375,127.81498718261719,475.3431701660156,7221.25,88.12000274658203,94.5321044921875,126.40530395507812,22.8062686920166,74.01022338867188,156.3814239501953,656.1376953125,32.62437057495117,119.52276611328125,172.61000061035156,153.63189697265625,519.8313598632812,266.5424499511719,319.7763977050781,245.0765380859375,144.16244506835938,34.955196380615234,479.4100036621094,473.79327392578125,71.08827209472656,94.27628326416016,129.28038024902344,26.446210861206055,163.76657104492188,37.683353424072266,122.76918029785156,226.71778869628906,423.6537780761719,219.66220092773438,94.58528137207031,41.04255294799805,352.69415283203125,259.2946472167969,39.14949035644531,202.5018768310547,100.75883483886719,155.34906005859375,109.00533294677734,161.865478515625
2025-06-17,114.92381286621094,296.8500061035156,98.50067901611328,194.27964782714844,172.8222198486328,174.4518280029297,281.5860900878906,500.0622863769531,207.13832092285156,349.1541748046875,268.14569091796875,92.1717300415039,246.9748077392578,777.5399780273438,288.98150634765625,210.26390075683594,38.92803192138672,483.4800109863281,162.71615600585938,353.85040283203125,94.27484893798828,23.031816482543945,86.4450912475586,67.07465362548828,63.62209701538086,31.672611236572266,219.23941040039062,64.7227783203125,142.8663787841797,102.61000061035156,194.00779724121094,174.2571563720703,45.8954963684082,73.70916748046875,367.47076416015625,65.10374450683594,40.69758987426758,234.21676635742188,47.84229278564453,176.72535705566406,369.93994140625,339.7469787597656,123.37374877929688,178.70567321777344,263.19268798828125,31.57815933227539,88.72814178466797,67.7026138305664,102.10053253173828,246.8581085205078,454.77825927734375,565.15869140625,140.81338500976562,721.4436645507812,82.76887512207031,538.5090942382812,139.5986785888672,127.0240707397461,474.25189208984375,6992.93017578125,88.80000305175781,93.45397186279297,124.36602783203125,22.432397842407227,73.11317443847656,154.08741760253906,646.590576171875,32.42082595825195,120.41226959228516,167.52999877929688,151.2716522216797,506.0866394042969,261.72076416015625,315.940673828125,245.559814453125,146.15072631835938,35.12068176269531,475.3999938964844,470.1061096191406,71.37732696533203,93.33739471435547,129.11265563964844,26.143646240234375,161.95562744140625,37.338951110839844,121.52440643310547,217.3345947265625,419.02606201171875,215.69235229492188,93.25666046142578,40.60501480102539,355.0356140136719,257.1701354980469,38.55073165893555,199.9444580078125,100.71045684814453,154.15066528320312,110.4783706665039,159.19692993164062
